ANNO;CODI_CONTRATTO;CODI_MACROCATEGORIA;DESC_MACROCATEGORIA;CODI_CATEGORIA;DESC_CATEGORIA;CODI_QUALIFICA;DESC_QUALIFICA
2018;ASSI;ND;PERSONALE NON DIRIGENTE;6L;SESTO LIVELLO;014088;COLLABORATORE TER  VI
2018;ASSI;ND;PERSONALE NON DIRIGENTE;7L;SETTIMO LIVELLO;016087;COLLABORATORE AMMINISTRATIVO VII
2018;ASSI;ND;PERSONALE NON DIRIGENTE;7L;SETTIMO LIVELLO;016092;OPERATORE TECNICO  VII
2018;ASSI;ND;PERSONALE NON DIRIGENTE;7L;SETTIMO LIVELLO;016396;OPERATORE AMMINISTRATIVO  VII
2018;ASSI;ND;PERSONALE NON DIRIGENTE;8L;OTTAVO LIVELLO;018396;OPERATORE AMMINISTRATIVO  VIII
2018;ASSI;ND;PERSONALE NON DIRIGENTE;8L;OTTAVO LIVELLO;018092;OPERATORE TECNICO  VIII
2018;EEII;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018213;CAPITANO
2018;EEII;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018226;TENENTE
2018;EEII;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018937;CAPITANO + 10 ANNI
2018;EEII;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;017225;SOTTOTENENTE
2018;EEII;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0527;MAGGIORE + 23 ANNI
2018;EEII;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0526;TENENTE COLONNELLO + 13 ANNI
2018;EEII;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0528;MAGGIORE + 13 ANNI
2018;EEII;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0936;MAGGIORE CON 3 ANNI NEL GRADO
2018;EEII;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0935;TENENTE COLONNELLO + 18 ANNI
2018;EEII;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0217;COLONNELLO
2018;EEII;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;019312;TENENTE COLONNELLO
2018;EEII;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0525;TENENTE COLONNELLO + 23 ANNI
2018;EEII;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0524;COLONNELLO + 23 ANNI
2018;GGFF;ND;PERSONALE NON DIRIGENTE;BR;BRIGADIERI;015212;BRIGADIERE CAPO
2018;GGFF;ND;PERSONALE NON DIRIGENTE;BR;BRIGADIERI;015966;BRIGADIERE CAPO CON 4 ANNI NEL GRADO
2018;GGFF;ND;PERSONALE NON DIRIGENTE;BR;BRIGADIERI;014230;VICE BRIGADIERE
2018;GGFF;ND;PERSONALE NON DIRIGENTE;BR;BRIGADIERI;014211;BRIGADIERE
2018;GGFF;ND;PERSONALE NON DIRIGENTE;BR;BRIGADIERI;015965;BRIGADIERE CAPO QUALIFICA SPECIALE
2018;GGFF;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017964;LUOGOTENENTE CARICHE SPECIALI
2018;GGFF;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;016MC0;MARESCIALLO CAPO CON 10 ANNI
2018;GGFF;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;016224;MARESCIALLO CAPO
2018;GGFF;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017836;LUOGOTENENTE
2018;GGFF;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017237;MARESCIALLO AIUTANTE
2018;GGFF;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;014324;MARESCIALLO
2018;GGFF;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017837;MARESCIALLO AIUTANTE CON 8 ANNI NEL GRADO
2018;GGFF;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;015238;MARESCIALLO ORDINARIO
2018;GGFF;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0554;GENERALE CORPO DI ARMATA
2018;GGFF;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0220;GENERALE DI BRIGATA
2018;GGFF;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0221;GENERALE DI DIVISIONE
2018;GGFF;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0219;COMANDANTE GENERALE
2018;GGFF;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;017225;SOTTOTENENTE
2018;GGFF;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018226;TENENTE
2018;GGFF;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018937;CAPITANO + 10 ANNI
2018;GGFF;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018213;CAPITANO
2018;GGFF;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0935;TENENTE COLONNELLO + 18 ANNI
2018;GGFF;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0525;TENENTE COLONNELLO + 23 ANNI
2018;GGFF;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0217;COLONNELLO
2018;GGFF;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0528;MAGGIORE + 13 ANNI
2018;GGFF;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0524;COLONNELLO + 23 ANNI
2018;GGFF;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0526;TENENTE COLONNELLO + 13 ANNI
2018;GGFF;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;019222;MAGGIORE
2018;RALN;ND;PERSONALE NON DIRIGENTE;SP;ALTE SPECIALIZZAZIONI IN D.O.;0D0I95;ALTE SPECIALIZZ. IN D.O. ART.110 C.1 TUEL
2018;UNIV;AP;ALTRO PERSONALE;DG;DIRETTORI GENERALI;0D0097;DIRETTORE GENERALE
2018;RALN;NF;DIRIGENTI;DI;DIRIGENTI;0D0165;DIRIGENTE A TEMPO DETERMINATO  ART.110 C.1 TUEL
2018;RALN;NF;DIRIGENTI;DI;DIRIGENTI;0D0164;DIRIGENTE A TEMPO INDETERMINATO
